,DriverNumber,BroadcastName,TeamName,Round_Number,Country,Location,Year,Event_Type,Sprint_Qual_Position,Sprint_Race_Position,Qual_Position,Sector1Time,Sector2Time,Sector3Time,SpeedST,Stint,Race_Position
18,63,G RUSSELL,Mercedes,17,Singapore,Marina Bay,2022,Race,,,11.0,35.07991071428571,49.11833333333333,44.33415789473684,263.0217391304348,5.0,14.0
19,77,V BOTTAS,Alfa Romeo,17,Singapore,Marina Bay,2022,Race,,,16.0,33.264603448275864,49.11137288135593,43.393966101694915,266.1458333333333,2.0,11.0
0,1,M VERSTAPPEN,Red Bull Racing,18,Japan,Suzuka,2022,Race,,,1.0,42.388461538461534,52.255,23.219285714285714,251.92857142857142,3.0,1.0
1,10,P GASLY,AlphaTauri,18,Japan,Suzuka,2022,Race,,,17.0,44.08688461538462,52.58221428571428,23.771214285714287,247.75,5.0,18.0
2,11,S PEREZ,Red Bull Racing,18,Japan,Suzuka,2022,Race,,,4.0,42.50680769230769,52.93214285714286,23.354892857142858,253.92857142857142,3.0,2.0
3,14,F ALONSO,Alpine,18,Japan,Suzuka,2022,Race,,,7.0,42.64246153846154,53.303178571428575,23.5195,254.78571428571428,4.0,7.0
4,16,C LECLERC,Ferrari,18,Japan,Suzuka,2022,Race,,,2.0,42.644653846153844,52.961535714285716,23.25675,253.64285714285714,3.0,3.0
5,18,L STROLL,Aston Martin,18,Japan,Suzuka,2022,Race,,,19.0,43.04238461538462,53.64160714285714,23.665249999999997,252.0,4.0,12.0
6,20,K MAGNUSSEN,Haas F1 Team,18,Japan,Suzuka,2022,Race,,,18.0,42.90684615384615,54.07925,23.746214285714284,246.21428571428572,3.0,14.0
7,22,Y TSUNODA,AlphaTauri,18,Japan,Suzuka,2022,Race,,,13.0,43.230384615384615,53.7575,23.437428571428573,248.53571428571428,4.0,13.0
8,23,A ALBON,Williams,18,Japan,Suzuka,2022,Race,,,16.0,,,,,1.0,20.0
9,24,G ZHOU,Alfa Romeo,18,Japan,Suzuka,2022,Race,,,14.0,42.83538461538462,53.48464285714285,23.95939285714286,247.78571428571428,4.0,16.0
10,3,D RICCIARDO,McLaren,18,Japan,Suzuka,2022,Race,,,11.0,42.814115384615384,53.96903571428572,23.487464285714285,251.82142857142858,3.0,11.0
11,31,E OCON,Alpine,18,Japan,Suzuka,2022,Race,,,5.0,42.31984615384616,53.409499999999994,23.43639285714286,253.92857142857142,3.0,4.0
12,4,L NORRIS,McLaren,18,Japan,Suzuka,2022,Race,,,10.0,42.49853846153846,53.77453571428571,23.812428571428573,253.42857142857142,3.0,10.0
13,44,L HAMILTON,Mercedes,18,Japan,Suzuka,2022,Race,,,6.0,42.21484615384615,53.42557142857142,23.56325,248.64285714285714,3.0,5.0
14,47,M SCHUMACHER,Haas F1 Team,18,Japan,Suzuka,2022,Race,,,15.0,42.85173076923077,54.23607142857143,23.93360714285714,239.96428571428572,3.0,17.0
15,5,S VETTEL,Aston Martin,18,Japan,Suzuka,2022,Race,,,9.0,41.88176923076923,52.88689285714286,23.77167857142857,251.39285714285714,3.0,6.0
16,55,C SAINZ,Ferrari,18,Japan,Suzuka,2022,Race,,,3.0,,,,,1.0,19.0
17,6,N LATIFI,Williams,18,Japan,Suzuka,2022,Race,,,20.0,42.66115384615385,53.27139285714286,23.742250000000002,251.67857142857142,3.0,9.0
18,63,G RUSSELL,Mercedes,18,Japan,Suzuka,2022,Race,,,8.0,42.42584615384615,53.68125,23.37957142857143,248.35714285714286,3.0,8.0
19,77,V BOTTAS,Alfa Romeo,18,Japan,Suzuka,2022,Race,,,12.0,42.939,53.79367857142857,23.757035714285713,242.14285714285714,3.0,15.0
0,1,M VERSTAPPEN,Red Bull Racing,19,United States,Austin,2022,Race,,,3.0,29.888345454545455,43.48725,36.161500000000004,292.19642857142856,3.0,1.0
1,10,P GASLY,AlphaTauri,19,United States,Austin,2022,Race,,,13.0,29.882218181818182,44.49091071428571,36.366660714285715,290.07142857142856,3.0,14.0
2,11,S PEREZ,Red Bull Racing,19,United States,Austin,2022,Race,,,4.0,29.722145454545455,43.833125,36.057160714285715,287.42857142857144,3.0,4.0
3,14,F ALONSO,Alpine,19,United States,Austin,2022,Race,,,9.0,29.90310909090909,44.546803571428576,35.98316071428572,286.0357142857143,3.0,7.0
4,16,C LECLERC,Ferrari,19,United States,Austin,2022,Race,,,2.0,29.621945454545457,43.71501785714286,36.24175,288.82142857142856,3.0,3.0
5,18,L STROLL,Aston Martin,19,United States,Austin,2022,Race,,,7.0,30.628750000000004,44.47561904761905,37.59095238095238,274.3333333333333,2.0,18.0
6,20,K MAGNUSSEN,Haas F1 Team,19,United States,Austin,2022,Race,,,16.0,29.368599999999997,45.01026785714286,36.203267857142855,283.17857142857144,2.0,9.0
7,22,Y TSUNODA,AlphaTauri,19,United States,Austin,2022,Race,,,15.0,29.721054545454543,44.41794642857143,36.54483928571428,296.55357142857144,3.0,10.0
8,23,A ALBON,Williams,19,United States,Austin,2022,Race,,,11.0,29.852999999999998,44.76146428571428,36.18916071428571,296.8392857142857,3.0,13.0
9,24,G ZHOU,Alfa Romeo,19,United States,Austin,2022,Race,,,14.0,29.745036363636366,44.843357142857144,36.180142857142854,294.375,3.0,12.0
10,3,D RICCIARDO,McLaren,19,United States,Austin,2022,Race,,,17.0,30.06403636363636,44.959339285714286,36.040839285714284,288.1607142857143,3.0,16.0
11,31,E OCON,Alpine,19,United States,Austin,2022,Race,,,18.0,29.54401818181818,44.917964285714284,36.167339285714284,286.55357142857144,3.0,11.0
12,4,L NORRIS,McLaren,19,United States,Austin,2022,Race,,,8.0,29.59296363636364,44.479125,36.36398214285715,294.5892857142857,3.0,6.0
13,44,L HAMILTON,Mercedes,19,United States,Austin,2022,Race,,,5.0,29.694581818181817,43.90341071428571,36.00928571428572,283.30357142857144,3.0,2.0
14,47,M SCHUMACHER,Haas F1 Team,19,United States,Austin,2022,Race,,,19.0,29.691545454545455,44.781464285714286,36.377375,288.94642857142856,3.0,15.0
15,5,S VETTEL,Aston Martin,19,United States,Austin,2022,Race,,,12.0,30.1546,44.02673214285714,36.47542857142857,280.4642857142857,3.0,8.0
16,55,C SAINZ,Ferrari,19,United States,Austin,2022,Race,,,1.0,,43.367,35.142,293.0,1.0,20.0
17,6,N LATIFI,Williams,19,United States,Austin,2022,Race,,,20.0,30.137072727272727,44.827035714285714,36.229571428571425,295.64285714285717,3.0,17.0
18,63,G RUSSELL,Mercedes,19,United States,Austin,2022,Race,,,6.0,30.151218181818184,44.00066071428571,36.147125,284.8392857142857,4.0,5.0
19,77,V BOTTAS,Alfa Romeo,19,United States,Austin,2022,Race,,,10.0,29.543333333333333,41.79275,34.34775,300.375,2.0,19.0
0,1,M VERSTAPPEN,Red Bull Racing,20,Mexico,Mexico City,2022,Race,,,1.0,29.67852857142857,32.09801408450704,21.52650704225352,322.962962962963,2.0,1.0
1,10,P GASLY,AlphaTauri,20,Mexico,Mexico City,2022,Race,,,14.0,29.721623188405797,33.343114285714286,21.981314285714287,332.2631578947368,2.0,11.0
2,11,S PEREZ,Red Bull Racing,20,Mexico,Mexico City,2022,Race,,,4.0,29.445471428571427,32.337267605633805,21.757225352112673,330.01851851851853,2.0,3.0
3,14,F ALONSO,Alpine,20,Mexico,Mexico City,2022,Race,,,9.0,30.189129032258066,32.7918253968254,21.88290476190476,318.72727272727275,2.0,19.0
4,16,C LECLERC,Ferrari,20,Mexico,Mexico City,2022,Race,,,7.0,29.798114285714284,32.69504225352112,21.76032394366197,321.21153846153845,2.0,6.0
5,18,L STROLL,Aston Martin,20,Mexico,Mexico City,2022,Race,,,18.0,30.328115942028983,33.18358571428572,21.93322857142857,323.1276595744681,3.0,15.0
6,20,K MAGNUSSEN,Haas F1 Team,20,Mexico,Mexico City,2022,Race,,,15.0,30.102246376811593,33.33658571428572,22.141342857142856,324.1454545454545,2.0,17.0
7,22,Y TSUNODA,AlphaTauri,20,Mexico,Mexico City,2022,Race,,,13.0,29.763653061224492,33.62072,22.14074,330.3783783783784,2.0,20.0
8,23,A ALBON,Williams,20,Mexico,Mexico City,2022,Race,,,19.0,29.640159420289855,33.324799999999996,22.099514285714285,333.88,2.0,12.0
9,24,G ZHOU,Alfa Romeo,20,Mexico,Mexico City,2022,Race,,,12.0,30.003376811594205,33.25892857142857,21.9919,325.6296296296296,2.0,13.0
10,3,D RICCIARDO,McLaren,20,Mexico,Mexico City,2022,Race,,,11.0,29.696550724637678,33.05867142857143,22.012914285714285,327.1818181818182,2.0,7.0
11,31,E OCON,Alpine,20,Mexico,Mexico City,2022,Race,,,10.0,29.787,33.13064285714286,22.03774285714286,328.02,2.0,8.0
12,4,L NORRIS,McLaren,20,Mexico,Mexico City,2022,Race,,,8.0,29.843942028985506,33.15081428571428,22.020185714285713,328.2878787878788,2.0,9.0
13,44,L HAMILTON,Mercedes,20,Mexico,Mexico City,2022,Race,,,3.0,29.62117142857143,32.2713661971831,21.614098591549293,321.8541666666667,2.0,2.0
14,47,M SCHUMACHER,Haas F1 Team,20,Mexico,Mexico City,2022,Race,,,16.0,30.05259420289855,33.3885,22.125485714285716,320.40909090909093,2.0,16.0
15,5,S VETTEL,Aston Martin,20,Mexico,Mexico City,2022,Race,,,17.0,30.01255072463768,33.305,21.97867142857143,329.50943396226415,2.0,14.0
16,55,C SAINZ,Ferrari,20,Mexico,Mexico City,2022,Race,,,5.0,29.725942857142854,32.63612676056338,21.742084507042254,321.0344827586207,2.0,5.0
17,6,N LATIFI,Williams,20,Mexico,Mexico City,2022,Race,,,20.0,30.23533823529412,33.75331884057971,22.45673913043478,329.3018867924528,3.0,18.0
18,63,G RUSSELL,Mercedes,20,Mexico,Mexico City,2022,Race,,,2.0,29.94845714285714,32.32615492957747,21.71380281690141,320.53846153846155,3.0,4.0
19,77,V BOTTAS,Alfa Romeo,20,Mexico,Mexico City,2022,Race,,,6.0,29.91595652173913,33.08137142857143,22.072928571428573,325.4313725490196,2.0,10.0
0,1,M VERSTAPPEN,Red Bull Racing,21,Brazil,São Paulo,2022,Sprint,2.0,4.0,2.0,21.951285714285714,42.22295774647887,19.232760563380282,278.04545454545456,4.0,6.0
1,10,P GASLY,AlphaTauri,21,Brazil,São Paulo,2022,Sprint,12.0,10.0,12.0,21.91567142857143,42.460915492957746,19.24364788732394,284.96774193548384,4.0,14.0
2,11,S PEREZ,Red Bull Racing,21,Brazil,São Paulo,2022,Sprint,9.0,5.0,9.0,21.542185714285715,42.46633802816901,19.444647887323942,276.35483870967744,3.0,7.0
3,14,F ALONSO,Alpine,21,Brazil,São Paulo,2022,Sprint,7.0,18.0,7.0,21.848857142857145,42.208098591549295,19.30142253521127,279.6290322580645,4.0,5.0
4,16,C LECLERC,Ferrari,21,Brazil,São Paulo,2022,Sprint,10.0,6.0,10.0,21.777771428571427,42.25564788732394,19.337521126760564,284.71666666666664,4.0,4.0
5,18,L STROLL,Aston Martin,21,Brazil,São Paulo,2022,Sprint,15.0,16.0,15.0,21.683728571428574,42.53864788732395,19.329521126760564,279.6875,3.0,10.0
6,20,K MAGNUSSEN,Haas F1 Team,21,Brazil,São Paulo,2022,Sprint,1.0,8.0,1.0,,,,,1.0,19.0
7,22,Y TSUNODA,AlphaTauri,21,Brazil,São Paulo,2022,Sprint,19.0,15.0,19.0,22.132579710144928,43.22231428571428,19.349800000000002,280.40625,4.0,17.0
8,23,A ALBON,Williams,21,Brazil,São Paulo,2022,Sprint,11.0,20.0,11.0,21.721471428571427,42.75366197183099,19.24542253521127,276.65,4.0,15.0
9,24,G ZHOU,Alfa Romeo,21,Brazil,São Paulo,2022,Sprint,17.0,13.0,17.0,21.67477142857143,42.72830985915493,19.23323943661972,280.86764705882354,3.0,12.0
10,3,D RICCIARDO,McLaren,21,Brazil,São Paulo,2022,Sprint,14.0,11.0,14.0,,,,,1.0,20.0
11,31,E OCON,Alpine,21,Brazil,São Paulo,2022,Sprint,6.0,17.0,6.0,21.678514285714286,42.47832394366197,19.324957746478873,275.6363636363636,3.0,8.0
12,4,L NORRIS,McLaren,21,Brazil,São Paulo,2022,Sprint,4.0,7.0,4.0,21.623428571428573,42.046400000000006,18.9783,289.6808510638298,3.0,18.0
13,44,L HAMILTON,Mercedes,21,Brazil,São Paulo,2022,Sprint,8.0,3.0,8.0,21.453614285714284,42.3639014084507,19.471098591549296,275.07575757575756,3.0,2.0
14,47,M SCHUMACHER,Haas F1 Team,21,Brazil,São Paulo,2022,Sprint,20.0,12.0,20.0,21.772457142857142,42.52291549295774,19.36312676056338,276.65671641791045,3.0,13.0
15,5,S VETTEL,Aston Martin,21,Brazil,São Paulo,2022,Sprint,13.0,9.0,13.0,21.588171428571428,42.597394366197186,19.42842253521127,283.5074626865672,3.0,11.0
16,55,C SAINZ,Ferrari,21,Brazil,São Paulo,2022,Sprint,5.0,2.0,5.0,21.685685714285714,42.191492957746476,19.429295774647887,283.25396825396825,4.0,3.0
17,6,N LATIFI,Williams,21,Brazil,São Paulo,2022,Sprint,16.0,19.0,16.0,21.904642857142857,42.746014084507046,19.089591549295772,287.92063492063494,4.0,16.0
18,63,G RUSSELL,Mercedes,21,Brazil,São Paulo,2022,Sprint,3.0,1.0,3.0,21.49002857142857,42.23143661971831,19.556816901408453,270.55882352941177,3.0,1.0
19,77,V BOTTAS,Alfa Romeo,21,Brazil,São Paulo,2022,Sprint,18.0,14.0,18.0,21.653100000000002,42.51642253521127,19.38105633802817,281.98387096774195,3.0,9.0
0,1,M VERSTAPPEN,Red Bull Racing,22,Abu Dhabi,Yas Island,2022,Race,,,1.0,18.757561403508774,38.65468965517242,33.3493275862069,298.2241379310345,2.0,1.0
1,10,P GASLY,AlphaTauri,22,Abu Dhabi,Yas Island,2022,Race,,,17.0,18.98498214285714,39.165894736842105,34.48842105263158,303.280701754386,2.0,14.0
2,11,S PEREZ,Red Bull Racing,22,Abu Dhabi,Yas Island,2022,Race,,,2.0,18.976298245614032,38.6425,33.31453448275862,298.7758620689655,3.0,3.0
3,14,F ALONSO,Alpine,22,Abu Dhabi,Yas Island,2022,Race,,,11.0,19.291115384615384,39.059074074074076,34.59744444444444,310.6666666666667,2.0,20.0
4,16,C LECLERC,Ferrari,22,Abu Dhabi,Yas Island,2022,Race,,,3.0,18.720842105263156,38.80527586206897,33.37593103448276,302.41379310344826,2.0,2.0
5,18,L STROLL,Aston Martin,22,Abu Dhabi,Yas Island,2022,Race,,,14.0,19.10705263157895,39.13203448275862,33.79091379310345,297.3103448275862,3.0,8.0
6,20,K MAGNUSSEN,Haas F1 Team,22,Abu Dhabi,Yas Island,2022,Race,,,16.0,19.102035714285712,39.53431578947369,34.542280701754386,298.7719298245614,2.0,17.0
7,22,Y TSUNODA,AlphaTauri,22,Abu Dhabi,Yas Island,2022,Race,,,12.0,19.202894736842108,38.92548275862069,34.130310344827585,305.5344827586207,3.0,11.0
8,23,A ALBON,Williams,22,Abu Dhabi,Yas Island,2022,Race,,,19.0,19.28867857142857,38.83791228070175,34.50164912280702,308.82456140350877,3.0,13.0
9,24,G ZHOU,Alfa Romeo,22,Abu Dhabi,Yas Island,2022,Race,,,15.0,19.248625,39.249982456140344,34.12347368421052,301.87719298245617,3.0,12.0
10,3,D RICCIARDO,McLaren,22,Abu Dhabi,Yas Island,2022,Race,,,10.0,18.86208771929825,39.12141379310345,34.152775862068964,299.3448275862069,2.0,9.0
11,31,E OCON,Alpine,22,Abu Dhabi,Yas Island,2022,Race,,,8.0,19.028385964912278,38.98244827586207,33.69781034482759,296.12068965517244,3.0,7.0
12,4,L NORRIS,McLaren,22,Abu Dhabi,Yas Island,2022,Race,,,7.0,18.981368421052633,39.11393103448276,33.610086206896554,293.7241379310345,3.0,6.0
13,44,L HAMILTON,Mercedes,22,Abu Dhabi,Yas Island,2022,Race,,,5.0,18.689592592592593,39.07292727272727,34.13049090909091,295.2909090909091,2.0,18.0
14,47,M SCHUMACHER,Haas F1 Team,22,Abu Dhabi,Yas Island,2022,Race,,,13.0,19.367428571428572,39.48126315789473,34.14128070175439,299.0701754385965,3.0,16.0
15,5,S VETTEL,Aston Martin,22,Abu Dhabi,Yas Island,2022,Race,,,9.0,18.87342105263158,38.98232758620689,34.313896551724135,303.7241379310345,2.0,10.0
16,55,C SAINZ,Ferrari,22,Abu Dhabi,Yas Island,2022,Race,,,4.0,18.98042105263158,38.70018965517241,33.491,303.7758620689655,3.0,4.0
17,6,N LATIFI,Williams,22,Abu Dhabi,Yas Island,2022,Race,,,20.0,19.547018518518517,39.537654545454544,35.27732727272727,299.6,3.0,19.0
18,63,G RUSSELL,Mercedes,22,Abu Dhabi,Yas Island,2022,Race,,,6.0,19.113508771929826,38.86272413793103,33.37531034482759,296.2758620689655,3.0,5.0
19,77,V BOTTAS,Alfa Romeo,22,Abu Dhabi,Yas Island,2022,Race,,,18.0,18.965339285714286,39.40236842105263,34.42828070175439,294.1578947368421,2.0,15.0
